name,time,Air0min,Air0max,T_RDC_PV,Air1min,Air1max,T_1ER_PV,T_Ext_PV,Cloud,T_Depart_PV,EV_3Voies,EV_RDC,EV_1ER,RayM0,RayF0,RayM1,RayF1
Caleyere,1676496508000000000,20.5,25,22.5,10,21.5,19,4,100,22,0,1,1,0,0,0,0
Caleyere,1676496808000000000,,,22.5,,,19,4,,22,0,1,1,,,,
Caleyere,1676497108000000000,,,22.5,,,19,4,,22,0,1,1,,,,
Caleyere,1676497409000000000,18,25,22.5,10,21.5,19,3,100,22,0,1,1,0,0,0,0
Caleyere,1676497709000000000,,,22.5,,,19,4,,22,0,1,1,,,,
Caleyere,1676498009000000000,,,22.5,,,19,3,,22,0,1,1,,,,
Caleyere,1676498309000000000,18,25,22.5,10,21.5,19,3,100,22,0,1,1,0,0,0,0
Caleyere,1676498609000000000,,,22.5,,,19,3,,22,0,1,1,,,,
Caleyere,1676498909000000000,,,22.5,,,19,3,,22,0,1,1,,,,
Caleyere,1676499209000000000,18,25,22.5,10,21.5,19,3,100,22,0,1,1,0,0,0,0
Caleyere,1676499509000000000,,,22.5,,,19,3,,22,0,1,1,,,,
Caleyere,1676499809000000000,,,22.5,,,19,3,,22,0,1,1,,,,
Caleyere,1676500109000000000,18,25,22.5,10,21.5,19,3,100,22,0,1,1,0,0,0,0
Caleyere,1676500409000000000,,,22.5,,,19,3,,22,0,1,1,,,,
Caleyere,1676500709000000000,,,22.5,,,19,3,,22,0,1,1,,,,
Caleyere,1676501009000000000,18,25,22.5,10,21.5,19,3,100,22,0,1,1,0,0,0,0
Caleyere,1676501309000000000,,,22.5,,,19,3,,21.5,0,1,1,,,,
Caleyere,1676501609000000000,,,22.5,,,19,2,,21.5,0,1,1,,,,
Caleyere,1676501909000000000,18,25,22.5,10,21.5,19,2,100,21.5,0,1,1,0,0,0,0
Caleyere,1676502209000000000,,,22.5,,,19,2,,21.5,0,1,1,,,,
Caleyere,1676502509000000000,,,22.5,,,19,2,,21.5,0,1,1,,,,
Caleyere,1676502809000000000,18,25,22.5,10,21.5,19,3,100,21.5,0,1,1,0,0,0,0
Caleyere,1676503110000000000,,,22.5,,,19,3,,21.5,0,1,1,,,,
Caleyere,1676503410000000000,,,22.5,,,19,3,,21.5,0,1,1,,,,
Caleyere,1676503710000000000,18,25,22.5,10,21.5,19,3,100,21.5,0,1,1,0,0,0,0
Caleyere,1676504010000000000,,,22.5,,,19,3,,26,0,1,0,,,,
Caleyere,1676504310000000000,,,22.5,,,19,3,,21.5,0,1,1,,,,
Caleyere,1676504610000000000,18,25,22.5,10,21.5,19,4,100,29,0,1,0,0,0,0,0
Caleyere,1676504910000000000,,,22.5,,,19,3,,28.5,0,1,0,,,,
Caleyere,1676505210000000000,,,22.5,,,19,3,,30,0,1,0,,,,
Caleyere,1676505510000000000,18,25,22.5,10,21.5,19,4,100,29.5,0,1,0,0,0,0,0
Caleyere,1676505810000000000,,,22.5,,,19,3,,29.5,0,1,0,,,,
Caleyere,1676506110000000000,,,22.5,,,19,3,,30.5,0,1,0,,,,
Caleyere,1676506410000000000,18,25,22.5,10,21.5,19,3,100,30.5,0,1,0,0,0,0,0
Caleyere,1676506710000000000,,,22.5,,,19,3,,23.5,0,1,0,,,,
Caleyere,1676507010000000000,,,22,,,19,4,,27,0,1,1,,,,
Caleyere,1676507310000000000,18,25,22,10,21.5,19,4,100,22.5,0,1,1,0,0,0,0
Caleyere,1676507610000000000,,,22,,,19,6,,22.5,0,1,1,,,,
Caleyere,1676507910000000000,,,22,,,18.5,6,,22.5,0,1,1,,,,
Caleyere,1676508210000000000,18,25,22,10,21.5,18.5,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676508510000000000,,,22,,,18.5,5,,22.5,0,1,1,,,,
Caleyere,1676508810000000000,,,22,,,18.5,5,,22,0,1,1,,,,
Caleyere,1676509110000000000,18,25,22,10,21.5,18.5,4,100,22,0,1,1,0,0,0,0
Caleyere,1676509410000000000,,,22,,,18.5,4,,22,0,1,1,,,,
Caleyere,1676509710000000000,,,22,,,18.5,4,,22,0,1,1,,,,
Caleyere,1676510010000000000,18,25,22,10,21.5,18.5,4,100,22,0,1,1,0,0,0,0
Caleyere,1676510310000000000,,,22,,,18.5,4,,27,0,1,0,,,,
Caleyere,1676510610000000000,,,22,,,18.5,3,,30.5,0,1,0,,,,
Caleyere,1676510910000000000,18,25,22,10,21.5,18.5,3,100,35,0,1,0,0,0,0,0
Caleyere,1676511211000000000,,,22,,,18.5,4,,30.5,0,1,0,,,,
Caleyere,1676511511000000000,,,21.5,,,18.5,3,,30.5,0,1,0,,,,
Caleyere,1676511811000000000,18,25,21.5,10,21.5,18.5,2,100,30.5,0,1,0,0,0,0,0
Caleyere,1676512111000000000,,,21.5,,,18.5,2,,30.5,0,1,0,,,,
Caleyere,1676512411000000000,,,21.5,,,18.5,2,,31,0,1,0,,,,
Caleyere,1676512711000000000,18,25,21.5,10,21.5,18.5,3,100,31.5,0,1,0,0,0,0,0
Caleyere,1676513011000000000,,,21.5,,,18.5,3,,27,0,1,1,,,,
Caleyere,1676513311000000000,,,21.5,,,18.5,3,,27,0,1,0,,,,
Caleyere,1676513611000000000,18,25,21.5,10,21.5,18.5,4,100,22.5,0,1,1,0,0,0,0
Caleyere,1676513911000000000,,,21.5,,,18.5,3,,27.5,0,1,0,,,,
Caleyere,1676514211000000000,,,21.5,,,18.5,2,,30.5,0,1,0,,,,
Caleyere,1676514511000000000,18,25,21.5,10,21.5,18.5,2,100,32,0,1,0,0,0,0,0
Caleyere,1676514811000000000,,,21.5,,,18.5,2,,31.5,0,1,0,,,,
Caleyere,1676515111000000000,,,21.5,,,18.5,2,,31,0,1,0,,,,
Caleyere,1676515411000000000,18,25,21.5,10,21.5,18.5,2,100,31.5,0,1,0,0,0,0,0
Caleyere,1676515711000000000,,,21,,,18.5,2,,24.5,0,1,0,,,,
Caleyere,1676516011000000000,,,21,,,18.5,2,,26.5,0,1,0,,,,
Caleyere,1676516311000000000,18,25,21,10,21.5,18.5,3,100,23,0,1,1,0,0,0,0
Caleyere,1676516611000000000,,,21,,,18.5,5,,23,0,1,1,,,,
Caleyere,1676516911000000000,,,21,,,18.5,5,,23,0,1,1,,,,
Caleyere,1676517211000000000,18,25,21,10,21.5,18.5,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676517511000000000,,,21,,,18.5,5,,22.5,0,1,1,,,,
Caleyere,1676517811000000000,,,21,,,18.5,5,,22.5,0,1,1,,,,
Caleyere,1676518111000000000,18,25,21,10,21.5,18.5,4,100,22.5,0,1,1,0,0,0,0
Caleyere,1676518411000000000,,,21,,,18.5,4,,22.5,0,1,1,,,,
Caleyere,1676518711000000000,,,21,,,18.5,4,,22.5,0,1,1,,,,
Caleyere,1676519011000000000,18,25,21,10,21.5,18.5,3,100,22.5,0,1,1,0,0,0,0
Caleyere,1676519311000000000,,,21,,,18.5,3,,22.5,0,1,1,,,,
Caleyere,1676519611000000000,,,21,,,18.5,2,,22.5,0,1,1,,,,
Caleyere,1676519911000000000,18,25,21,10,21.5,18.5,2,100,22.5,0,1,1,0,0,0,0
Caleyere,1676520211000000000,,,21,,,18.5,2,,28,0,1,0,,,,
Caleyere,1676520511000000000,,,21,,,18.5,1,,33,0,1,0,,,,
Caleyere,1676520811000000000,18,25,21,10,21.5,18.5,2,100,33.5,0,1,0,0,0,0,0
Caleyere,1676521111000000000,,,21,,,18.5,2,,23.5,0,1,0,,,,
Caleyere,1676521411000000000,,,21,,,18.5,2,,25.5,0,1,0,,,,
Caleyere,1676521711000000000,18,25,21,10,21.5,18.5,2,100,22.5,0,1,1,0,0,0,0
Caleyere,1676522011000000000,,,21,,,18.5,5,,22.5,0,1,1,,,,
Caleyere,1676522311000000000,,,21,,,18.5,5,,22.5,0,1,1,,,,
Caleyere,1676522611000000000,18,25,21,10,21.5,18.5,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676522911000000000,,,21,,,18.5,5,,22.5,0,1,1,,,,
Caleyere,1676523212000000000,,,21,,,18.5,5,,22.5,0,1,1,,,,
Caleyere,1676523512000000000,18,25,21,10,21.5,18.5,4,100,22.5,0,1,1,0,0,0,0
Caleyere,1676523812000000000,,,21,,,18.5,3,,22.5,0,1,1,,,,
Caleyere,1676524112000000000,,,21,,,18.5,3,,22.5,0,1,1,,,,
Caleyere,1676524412000000000,18,25,21,10,21.5,18.5,3,100,22.5,0,1,1,0,0,0,0
Caleyere,1676524712000000000,,,20.5,,,18.5,2,,36.5,1,0,0,,,,
Caleyere,1676525012000000000,,,20.5,,,18.5,1,,47.5,1,0,0,,,,
Caleyere,1676525312000000000,18,25,20.5,10,21.5,18.5,2,100,52,1,0,0,0,0,0,0
Caleyere,1676525612000000000,,,20.5,,,18.5,2,,59.5,1,0,0,,,,
Caleyere,1676525913000000000,,,20.5,,,18.5,2,,50.5,0,1,1,,,,
Caleyere,1676526213000000000,18,25,20.5,10,21.5,18.5,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676526513000000000,,,20.5,,,18.5,2,,32,0,1,0,,,,
Caleyere,1676526813000000000,,,20.5,,,18,2,,34,0,1,0,,,,
Caleyere,1676527113000000000,18,25,20.5,10,21.5,18.5,3,100,20.5,0,1,1,0,0,0,0
Caleyere,1676527414000000000,,,20.5,,,18,2,,31,0,1,0,,,,
Caleyere,1676527714000000000,,,20.5,,,18,1,,32,0,1,0,,,,
Caleyere,1676528014000000000,18,25,20.5,10,21.5,18,2,100,35,0,1,0,0,0,0,0
Caleyere,1676528314000000000,,,20.5,,,18,2,,24,0,1,0,,,,
Caleyere,1676528614000000000,,,20.5,,,18,2,,24,0,1,0,,,,
Caleyere,1676528914000000000,18,25,20.5,10,21.5,18,2,100,22.5,0,1,1,0,0,0,0
Caleyere,1676529214000000000,,,20.5,,,18,5,,22.5,0,1,1,,,,
Caleyere,1676529514000000000,,,20.5,,,18,5,,22.5,0,1,1,,,,
Caleyere,1676529815000000000,18,25,20.5,10,21.5,18,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676530115000000000,,,20.5,,,18,2,,26.5,0,1,0,,,,
Caleyere,1676530415000000000,,,20.5,,,18,2,,33,0,1,0,,,,
Caleyere,1676530715000000000,18,25,20.5,10,21.5,18,2,100,35.5,0,1,0,0,0,0,0
Caleyere,1676531015000000000,,,20.5,,,18,2,,25.5,0,1,0,,,,
Caleyere,1676531315000000000,,,20.5,,,18,2,,24.5,0,1,0,,,,
Caleyere,1676531615000000000,18,25,20.5,10,21.5,18,4,100,22.5,0,1,1,0,0,0,0
Caleyere,1676531915000000000,,,20.5,,,18,5,,22.5,0,1,1,,,,
Caleyere,1676532215000000000,,,20.5,,,18,6,,22.5,0,1,1,,,,
Caleyere,1676532515000000000,18,25,20.5,10,21.5,18,7,100,22.5,0,1,1,0,0,0,0
Caleyere,1676532815000000000,,,20.5,,,18,7,,22.5,0,1,1,,,,
Caleyere,1676533115000000000,,,20.5,,,18,6,,22.5,0,1,1,,,,
Caleyere,1676533415000000000,18,25,20.5,10,21.5,18,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676533715000000000,,,20.5,,,18,5,,22.5,0,1,1,,,,
Caleyere,1676534015000000000,,,20.5,,,18,5,,22.5,0,1,1,,,,
Caleyere,1676534315000000000,18,25,20.5,10,21.5,18,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676534615000000000,,,20.5,,,18,5,,22.5,0,1,1,,,,
Caleyere,1676534915000000000,,,20.5,,,18,5,,22.5,0,1,1,,,,
Caleyere,1676535215000000000,18,25,20.5,10,21.5,18,5,100,22.5,0,1,1,0,0,0,0
Caleyere,1676535515000000000,,,20.5,,,18,5,,22,0,1,1,,,,
Caleyere,1676535815000000000,,,20.5,,,18,5,,22,0,1,1,,,,
Caleyere,1676536115000000000,18,25,20.5,10,21.5,18,5,100,22,0,1,1,0,0,0,0
Caleyere,1676536415000000000,,,20.5,,,18,5,,22,0,1,1,,,,
Caleyere,1676536716000000000,,,20.5,,,18,5,,22,0,1,1,,,,
Caleyere,1676537016000000000,20.5,25,20.5,10,21.5,18.5,6,96,22,0,1,1,0,0,0,0
Caleyere,1676537316000000000,,,20.5,,,18.5,6,,22,0,1,1,,,,
Caleyere,1676537616000000000,,,20.5,,,18.5,6,,22,0,1,1,,,,
Caleyere,1676537916000000000,20.5,25,20.5,10,21.5,18.5,6,96,22,0,1,1,27.04,159.06,17.52,63.55
Caleyere,1676538216000000000,,,20.5,,,18.5,7,,22,0,1,1,,,,
Caleyere,1676538516000000000,,,20.5,,,18.5,7,,22,0,1,1,,,,
Caleyere,1676538816000000000,20.5,25,20.5,10,21.5,18.5,7,96,22,0,1,1,33.45,196.75,21.67,78.61
Caleyere,1676539116000000000,,,20.5,,,18.5,7,,21.5,0,1,1,,,,
Caleyere,1676539416000000000,,,20.5,,,18.5,7,,22,0,1,1,,,,
Caleyere,1676539716000000000,20.5,25,20.5,10,21.5,18.5,7,96,21.5,0,1,1,39.61,232.99,25.66,93.09
Caleyere,1676540016000000000,,,20.5,,,18.5,7,,21.5,0,1,1,,,,
Caleyere,1676540316000000000,,,20.5,,,18.5,7,,21.5,0,1,1,,,,
Caleyere,1676540616000000000,20.5,25,20.5,10,21.5,18.5,8,97,21.5,0,0,0,45.49,267.6,29.47,106.92
Caleyere,1676540916000000000,,,20.5,,,18.5,8,,21,0,0,0,,,,
Caleyere,1676541216000000000,,,20.5,,,18.5,8,,20.5,0,0,0,,,,
Caleyere,1676541516000000000,20.5,25,20.5,10,21.5,18.5,8,97,20.5,0,0,0,51.08,300.45,33.09,120.05
Caleyere,1676541816000000000,,,20.5,,,18.5,9,,20,0,0,0,,,,
Caleyere,1676542116000000000,,,20.5,,,18.5,9,,20,0,0,0,,,,
Caleyere,1676542416000000000,20.5,25,20.5,10,21.5,18.5,9,97,19.5,0,0,0,56.34,331.39,36.5,132.42
Caleyere,1676542716000000000,,,20.5,,,18.5,9,,19,0,0,0,,,,
Caleyere,1676543016000000000,,,20.5,,,18.5,9,,19,0,0,0,,,,
Caleyere,1676543316000000000,20.5,25,20.5,10,21.5,18.5,9,97,18.5,0,0,0,61.26,360.31,39.69,143.98
Caleyere,1676543617000000000,,,20.5,,,18.5,9,,18.5,0,0,0,,,,
Caleyere,1676543917000000000,,,20.5,,,18.5,9,,18.5,0,0,0,,,,
Caleyere,1676544217000000000,20.5,25,20.5,10,21.5,18.5,9,98,18,0,0,0,65.8,387.06,42.63,154.66
Caleyere,1676544517000000000,,,20.5,,,18.5,9,,18,0,0,0,,,,
Caleyere,1676544817000000000,,,21,,,18.5,9,,17.5,0,0,0,,,,
Caleyere,1676545117000000000,20.5,25,21,10,21.5,18.5,9,98,17.5,0,0,0,69.96,411.57,45.33,164.44
Caleyere,1676545417000000000,,,21,,,18.5,9,,17,0,0,0,,,,
Caleyere,1676545717000000000,,,21,,,18.5,9,,17,0,0,0,,,,
Caleyere,1676546017000000000,20.5,25,21,10,21.5,18.5,9,98,17,0,0,0,73.72,433.71,47.77,173.28
Caleyere,1676546317000000000,,,21,,,18.5,9,,16.5,0,0,0,,,,
Caleyere,1676546617000000000,,,21,,,18.5,9,,16.5,0,0,0,,,,
Caleyere,1676546917000000000,20.5,25,21,10,21.5,18.5,9,98,16.5,0,0,0,77.06,453.38,49.93,181.12
Caleyere,1676547217000000000,,,21,,,19,9,,16.5,0,0,0,,,,
Caleyere,1676547517000000000,,,21,,,19,10,,16.5,0,0,0,,,,
Caleyere,1676547817000000000,20.5,25,21,10,21.5,19,10,98,16.5,0,0,0,79.97,470.49,51.82,187.93
Caleyere,1676548117000000000,,,21,,,19,11,,16,0,0,0,,,,
Caleyere,1676548418000000000,,,21,,,19,11,,16,0,0,0,,,,
Caleyere,1676548718000000000,20.5,25,21,10,21.5,19,11,98,16,0,0,0,82.43,484.96,53.41,193.69
Caleyere,1676549018000000000,,,21.5,,,19,11,,16,0,0,0,,,,
Caleyere,1676549318000000000,,,21.5,,,19,11,,16,0,0,0,,,,
Caleyere,1676549618000000000,20.5,25,21.5,10,21.5,19,12,98,16,0,0,0,84.43,496.74,54.71,198.36
Caleyere,1676549918000000000,,,21.5,,,19,12,,15.5,0,0,0,,,,
Caleyere,1676550218000000000,,,21.5,,,19,12,,15.5,0,0,0,,,,
Caleyere,1676550519000000000,20.5,25,21.5,10,21.5,19,11,97,15.5,0,0,0,86.05,506.37,55.76,201.99
Caleyere,1676550819000000000,,,22,,,19,12,,15.5,0,0,0,,,,
Caleyere,1676551119000000000,,,22,,,19,12,,15.5,0,0,0,,,,
Caleyere,1676551419000000000,20.5,25,22,10,21.5,19,12,45,15.5,0,0,0,108.93,674.2,71.21,219.14
Caleyere,1676551719000000000,,,22,,,19,12,,15,0,0,0,,,,
Caleyere,1676552019000000000,,,22.5,,,19,12,,15,0,0,0,,,,
Caleyere,1676552319000000000,20.5,25,22.5,10,21.5,19,12,45,15,0,0,0,110.93,708.38,71.55,225.83
Caleyere,1676552619000000000,,,22.5,,,19,12,,15,0,0,0,,,,
Caleyere,1676552919000000000,,,22.5,,,19,12,,15,0,0,0,,,,
Caleyere,1676553219000000000,20.5,25,22.5,10,21.5,19,12,45,15,0,0,0,112.08,744.29,71.36,232.84
Caleyere,1676553519000000000,,,22.5,,,19,13,,15,0,0,0,,,,
Caleyere,1676553819000000000,,,23,,,19,13,,15,0,0,0,,,,
Caleyere,1676554119000000000,20.5,25,23,10,21.5,19,13,45,15,0,0,0,112.45,773.13,70.72,240.39
Caleyere,1676554420000000000,,,23,,,19,13,,15,0,0,0,,,,
Caleyere,1676554720000000000,,,23,,,19,13,,15,0,0,0,,,,
Caleyere,1676555020000000000,20.5,25,23,10,21.5,19,13,33,15,0,0,0,121.76,891.15,75.07,262.18
Caleyere,1676555320000000000,,,23,,,19,13,,15,0,0,0,,,,
Caleyere,1676555620000000000,,,23,,,19,13,,14.5,0,0,0,,,,
Caleyere,1676555921000000000,20.5,25,23,10,21.5,19,14,33,14.5,0,0,0,121.25,900.85,73.48,268.15
Caleyere,1676556221000000000,,,23,,,19,14,,40.5,1,0,0,,,,
Caleyere,1676556521000000000,,,23,,,19,13,,48,1,0,0,,,,
Caleyere,1676556821000000000,20.5,25,23.5,10,21.5,19,13,33,57,1,0,0,120.14,899.97,71.46,270.17
Caleyere,1676557121000000000,,,23.5,,,19,13,,61,1,0,0,,,,
Caleyere,1676557422000000000,,,23.5,,,19,14,,59,0,0,0,,,,
Caleyere,1676557722000000000,20.5,25,23.5,10,21.5,19,18,33,55.5,0,0,0,118.06,891.58,69.92,270.29
Caleyere,1676558022000000000,,,23.5,,,19,18,,52,0,0,0,,,,
Caleyere,1676558322000000000,,,23.5,,,19,17,,49.5,0,0,0,,,,
Caleyere,1676558622000000000,20.5,25,23.5,10,21.5,19,16,26,47,0,0,0,122.3,961.07,71.35,285.7
Caleyere,1676558922000000000,,,23.5,,,19,16,,45,0,0,0,,,,
Caleyere,1676559222000000000,,,23.5,,,19,15,,42.5,0,0,0,,,,
Caleyere,1676559522000000000,20.5,25,23.5,10,21.5,19,15,26,41,0,0,0,117.8,945.72,69.67,285.69
Caleyere,1676559822000000000,,,24,,,19,15,,39,0,0,0,,,,
Caleyere,1676560122000000000,,,24,,,19,15,,37.5,0,0,0,,,,
Caleyere,1676560422000000000,20.5,25,24,10,21.5,19,14,26,35.5,0,0,0,112.19,922.51,66.96,281.7
Caleyere,1676560723000000000,,,24,,,19,14,,35,0,0,0,,,,
Caleyere,1676561023000000000,,,24,,,19.5,14,,33.5,0,0,0,,,,
Caleyere,1676561323000000000,20.5,25,24,10,21.5,19,14,26,32.5,0,0,0,105.5,888.27,63.53,274.03
Caleyere,1676561623000000000,,,24,,,19.5,14,,31,0,0,0,,,,
Caleyere,1676561923000000000,,,24,,,19.5,14,,30.5,0,0,0,,,,
Caleyere,1676562223000000000,20.5,25,24,10,21.5,19.5,14,21,29.5,0,0,0,103.35,911.77,62.95,287
Caleyere,1676562523000000000,,,24,,,19.5,13,,29,0,0,0,,,,
Caleyere,1676562823000000000,,,24,,,19.5,13,,28,0,0,0,,,,
Caleyere,1676563123000000000,20.5,25,24,10,21.5,19.5,13,21,27,0,0,0,94.43,848.47,58.72,279.7
Caleyere,1676563423000000000,,,24,,,19.5,13,,27,0,0,0,,,,
Caleyere,1676563723000000000,,,24,,,19.5,13,,26.5,0,0,0,,,,
Caleyere,1676564023000000000,20.5,25,24,10,21.5,19.5,13,21,25.5,0,0,0,84.77,770.74,53.84,262.92
Caleyere,1676564323000000000,,,24,,,19.5,13,,25,0,0,0,,,,
Caleyere,1676564623000000000,,,24,,,19.5,12,,24.5,0,0,0,,,,
Caleyere,1676564923000000000,20.5,25,24,10,21.5,19.5,12,21,24,0,0,0,74.27,676.87,48.32,237.81
Caleyere,1676565223000000000,,,24,,,19.5,11,,23.5,0,0,0,,,,
Caleyere,1676565523000000000,,,24,,,19.5,11,,23.5,0,0,0,,,,
Caleyere,1676565823000000000,20.5,25,24,10,21.5,19.5,11,17,22.5,0,0,0,66.88,625.14,44.54,224.07
Caleyere,1676566123000000000,,,23.5,,,19.5,10,,22.5,0,0,0,,,,
Caleyere,1676566423000000000,,,23.5,,,19.5,9,,22.5,0,0,0,,,,
Caleyere,1676566723000000000,20.5,25,23.5,10,21.5,19.5,9,17,22,0,0,0,54.32,494.36,36.85,182.34
Caleyere,1676567023000000000,,,23.5,,,19.5,9,,21.5,0,0,0,,,,
Caleyere,1676567323000000000,,,23.5,,,19.5,9,,21.5,0,0,0,,,,
Caleyere,1676567623000000000,20.5,25,23,10,21.5,19.5,8,17,21,0,0,0,41.2,355.2,28.24,133.24
Caleyere,1676567923000000000,,,23,,,19.5,7,,20.5,0,0,0,,,,
Caleyere,1676568223000000000,,,23,,,19.5,7,,20.5,0,0,0,,,,
Caleyere,1676568523000000000,20.5,25,23,10,21.5,19.5,6,17,20.5,0,0,0,28.47,220.96,19.44,84.31
Caleyere,1676568823000000000,,,23,,,19.5,6,,20.5,0,0,0,,,,
Caleyere,1676569123000000000,,,23,,,19.5,6,,20,0,0,0,,,,
Caleyere,1676569423000000000,20.5,25,23,10,21.5,19,6,15,20,0,0,0,17.83,120.97,11.93,47.18
Caleyere,1676569723000000000,,,22.5,,,19,6,,19.5,0,0,0,,,,
Caleyere,1676570023000000000,,,22.5,,,19,6,,19.5,0,0,0,,,,
Caleyere,1676570323000000000,20.5,25,22.5,10,21.5,19,6,15,19,0,0,0,0,0,0,0
Caleyere,1676570623000000000,,,22.5,,,19,5,,21,0,1,1,,,,
Caleyere,1676570923000000000,,,22.5,,,19,5,,21,0,1,1,,,,
Caleyere,1676571223000000000,20.5,25,22.5,10,21.5,19,5,16,21,0,1,1,0,0,0,0
Caleyere,1676571523000000000,,,22.5,,,19,5,,21,0,1,1,,,,
Caleyere,1676571823000000000,,,22.5,,,19,6,,21,0,1,1,,,,
Caleyere,1676572123000000000,20.5,25,22,10,21.5,19,6,16,21,0,1,1,0,0,0,0
Caleyere,1676572424000000000,,,22,,,19,6,,21,0,1,1,,,,
Caleyere,1676572724000000000,,,22,,,19,6,,21,0,1,1,,,,
Caleyere,1676573024000000000,20.5,25,22,10,21.5,19,6,4,21,0,1,1,0,0,0,0
Caleyere,1676573324000000000,,,22,,,19,6,,21,0,1,1,,,,
Caleyere,1676573625000000000,,,22,,,19,6,,21,0,1,1,,,,
Caleyere,1676573925000000000,20.5,25,22,10,21.5,19,6,4,21,0,1,1,0,0,0,0
Caleyere,1676574225000000000,,,22,,,19,6,,21,0,1,1,,,,
Caleyere,1676574526000000000,,,22,,,19,5,,21,0,1,1,,,,
Caleyere,1676574826000000000,20.5,25,22,10,21.5,19,5,4,21,0,1,1,0,0,0,0
Caleyere,1676575126000000000,,,22,,,19,4,,21,0,1,1,,,,
Caleyere,1676575426000000000,,,21.5,,,19,4,,21,0,1,1,,,,
Caleyere,1676575726000000000,20.5,25,21.5,10,21.5,19,4,4,21,0,1,1,0,0,0,0
Caleyere,1676576026000000000,,,21.5,,,19,4,,21,0,1,1,,,,
Caleyere,1676576326000000000,,,21.5,,,19,4,,21,0,1,1,,,,
Caleyere,1676576626000000000,20.5,25,21.5,10,21.5,19,4,22,21,0,1,1,0,0,0,0
Caleyere,1676576926000000000,,,21.5,,,19,3,,21,0,1,1,,,,
Caleyere,1676577226000000000,,,21.5,,,19,3,,21,0,1,1,,,,
Caleyere,1676577527000000000,20.5,25,21.5,10,21.5,19,3,22,21,0,1,1,0,0,0,0
Caleyere,1676577827000000000,,,21.5,,,19,3,,21,0,1,1,,,,
Caleyere,1676578127000000000,,,21.5,,,19,3,,20.5,0,1,1,,,,
Caleyere,1676578427000000000,20.5,25,21.5,10,21.5,19,3,22,21,0,1,1,0,0,0,0
Caleyere,1676578727000000000,,,21.5,,,19,3,,20.5,0,1,1,,,,
Caleyere,1676579027000000000,,,21.5,,,19,3,,20.5,0,1,1,,,,
Caleyere,1676579327000000000,20.5,25,22,10,21.5,19,3,22,20.5,0,1,1,0,0,0,0
Caleyere,1676579627000000000,,,22,,,19,3,,20.5,0,1,1,,,,
Caleyere,1676579927000000000,,,22,,,19,3,,20.5,0,1,1,,,,
Caleyere,1676580227000000000,20.5,25,22,10,21.5,18.5,4,33,20.5,0,1,1,0,0,0,0
Caleyere,1676580527000000000,,,22,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676580827000000000,,,22,,,18.5,4,,20.5,0,1,1,,,,
Caleyere,1676581127000000000,20.5,25,22,10,21.5,18.5,4,33,20.5,0,1,1,0,0,0,0
Caleyere,1676581427000000000,,,22,,,18.5,4,,20.5,0,1,1,,,,
Caleyere,1676581728000000000,,,22.5,,,18.5,4,,20.5,0,1,1,,,,
Caleyere,1676582028000000000,20.5,25,22.5,10,21.5,18.5,3,33,20.5,0,1,1,0,0,0,0
Caleyere,1676582328000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676582628000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676582928000000000,20.5,25,22.5,10,21.5,18.5,3,33,20.5,0,1,1,0,0,0,0
Caleyere,1676583228000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676583528000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676583828000000000,18,25,22.5,10,21.5,18.5,3,37,20.5,0,1,1,0,0,0,0
Caleyere,1676584128000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676584428000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676584728000000000,18,25,22.5,10,21.5,18.5,3,37,20.5,0,1,1,0,0,0,0
Caleyere,1676585028000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676585328000000000,,,22.5,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676585628000000000,18,25,22.5,10,21.5,18.5,3,37,20.5,0,1,1,0,0,0,0
Caleyere,1676585928000000000,,,22,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676586228000000000,,,22,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676586528000000000,18,25,22,10,21.5,18.5,3,37,20.5,0,1,1,0,0,0,0
Caleyere,1676586828000000000,,,22,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676587128000000000,,,22,,,18.5,4,,20.5,0,1,1,,,,
Caleyere,1676587428000000000,18,25,22,10,21.5,18.5,3,34,20.5,0,1,1,0,0,0,0
Caleyere,1676587728000000000,,,22,,,18.5,3,,20.5,0,1,1,,,,
Caleyere,1676588028000000000,,,22,,,18.5,2,,20.5,0,1,1,,,,
Caleyere,1676588328000000000,18,25,22,10,21.5,18.5,2,34,20.5,0,1,1,0,0,0,0
